Avg_2_headway,time/fps,Avg_0_headway,time/total_timesteps,time/time_elapsed,Total_Lane_Changes,time/iterations,Total_Crashed_Cras,Avg_1_speed,Avg_2_speed,Avg_0_speed,Avg_1_headway,rollout/ep_rew_mean,rollout/ep_len_mean,train/n_updates,train/value_loss,train/approx_kl,train/loss,train/entropy_loss,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/clip_range,train/learning_rate
0.0,11,218.05335016565044,1303,118,93.0,29,2,14.307670435833462,14.307670435833462,14.660263749906596,219.6258360437361,-17.814338285714285,45.357142857142854,,,,,,,,,,
0.0,11,25.414073558196264,1363,123,2.0,30,2,7.971640787924317,7.971640787924317,7.4967414779291115,1006.0305968047467,-17.831942931034483,44.93103448275862,,,,,,,,,,
0.0,11,242.5700743226322,1423,129,177.0,31,2,12.815976519408158,12.815976519408158,12.374944023434916,552.1403863953592,-18.506363933333333,45.43333333333333,,,,,,,,,,
0.0,11,181.6382912422166,1448,131,3.0,32,2,7.748501001137084,7.748501001137084,7.985809252817287,211.07326124891767,-19.255380838709677,45.903225806451616,,,,,,,,,,
0.0,11,276.36928424979766,1455,132,11.0,33,2,19.401790246611448,19.401790246611448,19.629712213699406,262.7826205661176,-18.71833575,45.25,,,,,,,,,,
130.14265295845553,11,709.3022632578422,1502,136,3.0,34,2,10.353680546704908,9.145955002596347,9.145955002596347,0.0,-18.188116303030306,44.09090909090909,,,,,,,,,,
,11,,1536,139,,3,,,,,,-18.093695088235297,44.1764705882353,,,,,,,,,,
25.50908938487816,10,390.4811855904212,1562,142,156.0,35,2,13.324942342750237,13.04981342652418,13.251973925273552,131.84011266609633,-18.093695088235297,44.1764705882353,30,15.575571963191033,0.019158415,3.3460822105407715,-4.745317560434342,0.23847932,-0.052562086761463435,0.2228515625,0.2,0.0003
0.0,10,293.10989358583083,1569,143,2.0,36,1,20.05775272577634,20.05775272577634,20.647187872107885,276.1255882218775,-18.067345542857144,44.628571428571426,,,,,,,,,,
0.0,10,334.842293949744,1629,148,179.0,37,2,12.410760906323025,12.410760906323025,11.969881263855621,503.21282913216396,-17.519633000000002,43.583333333333336,,,,,,,,,,
0.0,10,23.57551835661127,1666,151,3.0,38,2,9.6664106460282,9.6664106460282,9.963235840110205,265.58793677454025,-17.90522413513514,44.027027027027025,,,,,,,,,,
0.0,10,283.20611845019374,1726,157,48.0,39,2,9.881978752483771,9.881978752483771,9.420590449240855,602.7625346558552,-17.764948026315793,43.8421052631579,,,,,,,,,,
0.0,10,261.3089055495782,1764,160,3.0,40,2,7.975817308012251,7.975817308012251,7.501001362564365,613.7764854619162,-18.780216179487184,44.256410256410255,,,,,,,,,,
0.0,10,234.80507983903541,1824,165,178.0,41,2,11.918047143713846,11.918047143713846,11.44808756412222,535.2285118584464,-18.6076651,44.1,,,,,,,,,,
465.99349344659436,10,488.84359575401504,1884,171,3.0,42,2,10.123353653438466,8.91003056910943,8.91003056910943,0.0,-19.02701234146341,44.48780487804878,,,,,,,,,,
13.705690983723363,10,229.21593356638743,1917,174,92.0,43,2,14.373725675250412,14.338039702181915,14.501668248448492,299.3779202975857,-18.93086252380952,44.857142857142854,,,,,,,,,,
0.0,10,10.823515342504606,1966,178,2.0,44,2,7.902420686357161,7.902420686357161,8.138208792479368,31.582626982512465,-18.60229813953488,44.58139534883721,,,,,,,,,,
0.0,10,353.8201090028398,2019,183,145.0,45,2,11.733146340673938,11.733146340673938,11.340634208504504,395.12140434933957,-18.73443327272727,44.68181818181818,,,,,,,,,,
,10,,2048,186,,4,,,,,,-18.610836733333333,44.86666666666667,,,,,,,,,,
0.0,10,696.5254141450694,2079,189,3.0,46,2,9.79696004852591,9.79696004852591,10.093521346215566,226.70756818813015,-18.610836733333333,44.86666666666667,40,20.07801810204983,0.015556244,3.7746951580047607,-4.746075657010079,0.29149914,-0.0413728256826289,0.165625,0.2,0.0003
0.0,10,289.76053350107026,2107,192,52.0,47,2,11.159516873165192,11.159516873165192,10.802591330472707,386.0384468242013,-18.110615869565216,45.19565217391305,,,,,,,,,,
0.0,10,322.9626997211633,2153,196,3.0,48,2,9.919572411434363,9.919572411434363,9.325050493934073,692.1400075485343,-18.064533106382974,44.829787234042556,,,,,,,,,,
0.0,10,219.10689837638657,2193,200,97.0,49,2,13.313606740300319,13.313606740300319,12.921083913453057,442.00698062300285,-18.142515145833332,44.854166666666664,,,,,,,,,,
0.0,10,33.73701490569874,2233,203,3.0,50,2,9.666378476429138,9.666378476429138,9.96320398839585,443.0325006237048,-18.074180836734694,44.755102040816325,,,,,,,,,,
0.0,10,400.5472802467122,2277,207,86.0,51,2,13.957685554835745,13.957685554835745,13.97115146076069,286.2114288391385,-17.84159272,44.66,,,,,,,,,,
3.054334752228897,10,430.65157204210254,2337,213,2.0,52,2,8.411930258282165,7.45114539460242,7.45114539460242,0.0,-17.816011352941178,44.64705882352941,,,,,,,,,,
0.05007106151194913,10,316.44017226308154,2397,218,171.0,53,2,10.52071224130812,10.504961669772385,10.009797569100874,539.6232052769101,-17.70941467307692,44.94230769230769,,,,,,,,,,
0.0,10,363.84677702134184,2427,221,3.0,54,2,7.9715959185801735,7.9715959185801735,7.496695712979898,451.8532845742528,-17.84729213207547,45.22641509433962,,,,,,,,,,
38.22419788110594,10,461.15153252677334,2483,226,165.0,55,2,12.172111391945215,11.805321626851745,11.945152026291296,120.5215756374542,-17.696488425925924,44.94444444444444,,,,,,,,,,
0.0,10,314.10516643417134,2506,228,3.0,56,2,8.535166251323439,8.535166251323439,8.071004022131508,475.0608285617428,-17.7297564,45.14545454545455,,,,,,,,,,
0.0,10,227.906582387015,2544,231,111.0,57,2,12.723103623573989,12.723103623573989,13.00325776176326,227.30612617888553,-17.65207273214286,44.75,,,,,,,,,,
,10,,2560,233,,5,,,,,,-17.66842794736842,44.63157894736842,,,,,,,,,,
0.0,10,174.3249989716162,2604,237,3.0,58,2,7.9715642684557455,7.9715642684557455,7.496663431109845,822.1372108899686,-17.66842794736842,44.63157894736842,50,5.353091346845031,0.017999712,0.5284150838851929,-4.754988333582878,0.325958,-0.043596231006085874,0.2130859375,0.2,0.0003
0.0,10,190.56845890857775,2653,242,99.0,59,2,11.32674975679307,11.32674975679307,10.823646456871286,592.725144909588,-17.8407335862069,44.89655172413793,,,,,,,,,,
0.0,10,410.0494029027825,2674,244,3.0,60,2,9.692165934372039,9.692165934372039,9.989775358463636,144.1583713893633,-18.04801779661017,44.96610169491525,,,,,,,,,,
0.0,10,234.35773919441002,2698,246,48.0,61,2,12.446917020935341,12.446917020935341,12.70957229659646,224.26991545597667,-17.703267816666667,44.56666666666667,,,,,,,,,,
